projectId,projectName,projectFile,group,formatKey,status,generationMs,issueCount,issues,issueDetails,criticalIssues,warningIssues,infoIssues,hasTextOverflow,hasSafeZoneViolation,hasOverlap,hasContrastWarning,deterministicMatch,previewPath,previewFile,sceneHash,outputHash
"b633729e-4eb9-471e-bc33-6d56b8f8f74e","novyy-proekt","novyy-proekt (2).json","wildberries","wb-infographic","ready","0.6","1","title: Title sits on image without scrim","{""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","","title: Title sits on image without scrim","false","false","false","false","true","experiment/results/previews/b633729e-4eb9-471e-bc33-6d56b8f8f74e_wb-infographic.svg","b633729e-4eb9-471e-bc33-6d56b8f8f74e_wb-infographic.svg","98548ebe0316a27fa1549ed599e1134b2e2e3dc1ce80b4669b3e30bb7a20d76b","9e5544f2d35bc17a09591700517b86cc93cfc4b7e9282a833df7dddb11cb9bd2"
"b633729e-4eb9-471e-bc33-6d56b8f8f74e","novyy-proekt","novyy-proekt (2).json","ozon","ozon-card","ready","0.57","1","title: Title sits on image without scrim","{""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","","title: Title sits on image without scrim","false","false","false","false","true","experiment/results/previews/b633729e-4eb9-471e-bc33-6d56b8f8f74e_ozon-card.svg","b633729e-4eb9-471e-bc33-6d56b8f8f74e_ozon-card.svg","f16c757a73bf6c32358953dbd3dd4a80ad84d85edb388af1ff5ee3e330f79467","eafc299d8182176be5f08078841052f0382182920de3b19e9e0d3d0f2b871fd5"
"b633729e-4eb9-471e-bc33-6d56b8f8f74e","novyy-proekt","novyy-proekt (2).json","ozon","ozon-fresh-square","ready","0.51","0","","","","","","false","false","false","false","true","experiment/results/previews/b633729e-4eb9-471e-bc33-6d56b8f8f74e_ozon-fresh-square.svg","b633729e-4eb9-471e-bc33-6d56b8f8f74e_ozon-fresh-square.svg","85ea347b38185749f6adb5d67d4ebf9d358b0da114499883118be6cd294d4b47","3669d5b809188cb196b7094211146df2ac418ca79e56731c7b9ef8f0836a625a"
"b633729e-4eb9-471e-bc33-6d56b8f8f74e","novyy-proekt","novyy-proekt (2).json","yandex-market","yandex-market-card","ready","0.55","0","","","","","","false","false","false","false","true","experiment/results/previews/b633729e-4eb9-471e-bc33-6d56b8f8f74e_yandex-market-card.svg","b633729e-4eb9-471e-bc33-6d56b8f8f74e_yandex-market-card.svg","85ea347b38185749f6adb5d67d4ebf9d358b0da114499883118be6cd294d4b47","4a87dff39a0b82135ace0b91d9948a8168ca8265982e8fb3c3cee0313d78096d"
"b633729e-4eb9-471e-bc33-6d56b8f8f74e","novyy-proekt","novyy-proekt (2).json","yandex-market","yandex-market-banner","ready","0.58","0","","","","","","false","false","false","false","true","experiment/results/previews/b633729e-4eb9-471e-bc33-6d56b8f8f74e_yandex-market-banner.svg","b633729e-4eb9-471e-bc33-6d56b8f8f74e_yandex-market-banner.svg","f7ced6f583537d9c22aad82d1d790350b7e824a380e28cc7c0a002c927ce75ac","2242d0f175765c36441c76095d7ad438e42d03d194c440f693c922aa3aa23a38"
"b633729e-4eb9-471e-bc33-6d56b8f8f74e","novyy-proekt","novyy-proekt (2).json","yandex-market","yandex-market-stretch","ready","0.56","0","","","","","","false","false","false","false","true","experiment/results/previews/b633729e-4eb9-471e-bc33-6d56b8f8f74e_yandex-market-stretch.svg","b633729e-4eb9-471e-bc33-6d56b8f8f74e_yandex-market-stretch.svg","b9b6c7d9ed1aa82864ec558884dacf29e307eba5908448fb7b9faccd483e1a25","a69828f5e8637e70d0a0333f415fb830f3b0daf9b0351497f84dc8a7b2240a40"
"b633729e-4eb9-471e-bc33-6d56b8f8f74e","novyy-proekt","novyy-proekt (2).json","yandex-market","yandex-market-vertical","ready","0.55","1","title: Title sits on image without scrim","{""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","","title: Title sits on image without scrim","false","false","false","false","true","experiment/results/previews/b633729e-4eb9-471e-bc33-6d56b8f8f74e_yandex-market-vertical.svg","b633729e-4eb9-471e-bc33-6d56b8f8f74e_yandex-market-vertical.svg","2def45ff8e322e6e0e8472544b00e56da4de660fd7205078fe39fc1a56e11da5","890971ae3e6c0f157f2f2e98338e5590e78159da018f7ebb55176cdcc142d64a"
"b633729e-4eb9-471e-bc33-6d56b8f8f74e","novyy-proekt","novyy-proekt (2).json","avito","avito-listing","ready","0.62","0","","","","","","false","false","false","false","true","experiment/results/previews/b633729e-4eb9-471e-bc33-6d56b8f8f74e_avito-listing.svg","b633729e-4eb9-471e-bc33-6d56b8f8f74e_avito-listing.svg","2418732e5d0b3a2b1a81a348ddeecdc78623c408a7c3f18b14e483a954716a1a","a618b2cb52fb1d14043057992f8bd50d6aa7451b56d4afccb5e69b6fbf37d801"
"b633729e-4eb9-471e-bc33-6d56b8f8f74e","novyy-proekt","novyy-proekt (2).json","avito","avito-fullscreen","minor","0.71","2","image: Image below fold (safe area) | image: outside canvas (12.0%)","{""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (12.0%)"",""severity"":""warning"",""reason"":""image""}","","image: Image below fold (safe area) | image: outside canvas (12.0%)","","false","true","false","false","true","experiment/results/previews/b633729e-4eb9-471e-bc33-6d56b8f8f74e_avito-fullscreen.svg","b633729e-4eb9-471e-bc33-6d56b8f8f74e_avito-fullscreen.svg","f0d23cce5e92c39ca3aae2ad214ab65e5b307f82f6d810e602a2b23b3a5e0d1d","67191de444506806d12760bb7ba01bd59ae7ea2a50532864f5c486dc12390c8d"
"b633729e-4eb9-471e-bc33-6d56b8f8f74e","novyy-proekt","novyy-proekt (2).json","avito","avito-skyscraper","ready","0.6","0","","","","","","false","false","false","false","true","experiment/results/previews/b633729e-4eb9-471e-bc33-6d56b8f8f74e_avito-skyscraper.svg","b633729e-4eb9-471e-bc33-6d56b8f8f74e_avito-skyscraper.svg","0e9ea425e79bbf91fdc7577b710f480de710b2fc8784e7034fe4aaf05a472a39","2ee67c87ad0a6600bf270230f5b97dbbe999098f92fa5a3aa6c0195068f6868a"
"b633729e-4eb9-471e-bc33-6d56b8f8f74e","novyy-proekt","novyy-proekt (2).json","yandex-rsy","yandex-rsy-240x400","ready","0.58","0","","","","","","false","false","false","false","true","experiment/results/previews/b633729e-4eb9-471e-bc33-6d56b8f8f74e_yandex-rsy-240x400.svg","b633729e-4eb9-471e-bc33-6d56b8f8f74e_yandex-rsy-240x400.svg","cf97fcd4d9ae2b07dee96472dc90bb6251085668ccce24884f86409e2010d68d","46056ec4d1c5f667fae2da37853d01b674db7c956bd9e84519fb9837dd536d1d"
"b633729e-4eb9-471e-bc33-6d56b8f8f74e","novyy-proekt","novyy-proekt (2).json","yandex-rsy","yandex-rsy-300x250","ready","0.55","0","","","","","","false","false","false","false","true","experiment/results/previews/b633729e-4eb9-471e-bc33-6d56b8f8f74e_yandex-rsy-300x250.svg","b633729e-4eb9-471e-bc33-6d56b8f8f74e_yandex-rsy-300x250.svg","c6ea713c4c05cd35ca2dbcf7b2989d30e97ad492d6b0d62ca882d6c0d92a7226","be2884612527e97087231758f291d907d671c0730d8ae90a7778b3c89a9cfa27"
"b633729e-4eb9-471e-bc33-6d56b8f8f74e","novyy-proekt","novyy-proekt (2).json","yandex-rsy","yandex-rsy-728x90","ready","0.51","0","","","","","","false","false","false","false","true","experiment/results/previews/b633729e-4eb9-471e-bc33-6d56b8f8f74e_yandex-rsy-728x90.svg","b633729e-4eb9-471e-bc33-6d56b8f8f74e_yandex-rsy-728x90.svg","6c16f0c70d3800d08ee0d93eecfd66e21569a8ec74be26e7c0b3045f4e0b0166","5f9bc3d1a7524a555acb82695f8819a86e5f1bbc938f317de9ceb78d7d522706"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","vk","vk-square","minor","1.02","3","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | image: Image below fold (safe area) | image: outside canvas (6.0%)","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""} | {""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (6.0%)"",""severity"":""warning"",""reason"":""image""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | image: Image below fold (safe area) | image: outside canvas (6.0%)","","false","true","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_vk-square.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_vk-square.svg","702cadeaadd62d40de4f7fad3bd2227d526dab015ee88d592644ad0f74ab4411","0c8ca57f3b7c216374417a488c7aa5e63f589202879513a3483ca41cb04aaf67"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","vk","vk-vertical","minor","1","3","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | image: Image below fold (safe area) | image: outside canvas (6.0%)","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""} | {""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (6.0%)"",""severity"":""warning"",""reason"":""image""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | image: Image below fold (safe area) | image: outside canvas (6.0%)","","false","true","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_vk-vertical.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_vk-vertical.svg","dd787a767660f0a6578f58920e865ea506a0adacd6d125d51a0b91922531b3d0","b6daccc067ab9a96a9fefa4cf9587734acfaf6bf3d84039b994fecd8a0d192d4"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","vk","vk-landscape","minor","1.34","1","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","","false","false","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_vk-landscape.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_vk-landscape.svg","0b059a3118cb8292b84f3115b45f171a182aab13a3cbfcde79ac115a060df2e9","ffb81fa3a61e8d15b38d29316244daf0a14fa15e12fdccc65d0cdb7937b5d91a"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","vk","vk-stories","minor","0.71","3","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | image: Image below fold (safe area) | image: outside canvas (12.0%)","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""} | {""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (12.0%)"",""severity"":""warning"",""reason"":""image""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | image: Image below fold (safe area) | image: outside canvas (12.0%)","","false","true","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_vk-stories.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_vk-stories.svg","65acfc8ca7d9d0443915c9df5f609a8236b03556808152211c75cb16da3e197f","8f27b6728b8e1acc48c3533f6f7acbd3e6b03ecdf0112bda7bbe059895575a9b"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","telegram","telegram-story","minor","0.73","3","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | image: Image below fold (safe area) | image: outside canvas (12.0%)","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""} | {""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (12.0%)"",""severity"":""warning"",""reason"":""image""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | image: Image below fold (safe area) | image: outside canvas (12.0%)","","false","true","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_telegram-story.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_telegram-story.svg","65acfc8ca7d9d0443915c9df5f609a8236b03556808152211c75cb16da3e197f","cfae8ee0a0387b366d92b4cfd4d7eaf2a817a87ce869798b213486a7ff45ebba"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","instagram","instagram-story","minor","0.8","3","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | image: Image below fold (safe area) | image: outside canvas (14.0%)","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""} | {""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (14.0%)"",""severity"":""warning"",""reason"":""image""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | image: Image below fold (safe area) | image: outside canvas (14.0%)","","false","true","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_instagram-story.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_instagram-story.svg","db35abcb6d7d7d4f3c99b5b978fc7ca8fae8979e29cd2de33376671c05744a93","dab1167ad386891aea376d6b235406e7a36bb13b173761f205961a31462372f4"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","wildberries","wb-card","minor","0.63","2","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | title: Title sits on image without scrim","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""} | {""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","title: Title sits on image without scrim","false","false","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_wb-card.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_wb-card.svg","2a7f793b89f7f09a2ce88ef56bd623f636872e34e1eeddbcdc3d655894fbf5fe","5cc964f32f8f693ea4e20faa5d77146ef633051fce103bc93e394bf4bc77bffb"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","wildberries","wb-infographic","minor","0.76","2","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | title: Title sits on image without scrim","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""} | {""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","title: Title sits on image without scrim","false","false","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_wb-infographic.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_wb-infographic.svg","c9648f516de6a3cd16a575972d79a0e67e91f041010f0021a6059ce61ada0a6e","81efff340824801f9b5901be30d97138ab7afb5fccf63d4b11157537ebf82e97"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","ozon","ozon-card","minor","0.57","2","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | title: Title sits on image without scrim","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""} | {""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","title: Title sits on image without scrim","false","false","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_ozon-card.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_ozon-card.svg","2a7f793b89f7f09a2ce88ef56bd623f636872e34e1eeddbcdc3d655894fbf5fe","91a9f3fdccef733b391e47a12ad9d2cfd7380a0613a2ee8109e5c839b4ca966b"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","ozon","ozon-fresh-square","minor","0.6","1","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","","false","false","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_ozon-fresh-square.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_ozon-fresh-square.svg","1ced903565fc0e8edce713f9f238b40cae0945a7544c205f3e927b688adc8bc7","d4913b841b1986d66dd7f7d1bff9122ab93bb64ebb10722d461d02690c7cfd2d"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","yandex-market","yandex-market-card","minor","0.55","1","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","","false","false","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_yandex-market-card.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_yandex-market-card.svg","1ced903565fc0e8edce713f9f238b40cae0945a7544c205f3e927b688adc8bc7","da6a7475b8dc34f9e8e5a0f9ee4c32035659875afa849f6f37534e6daeb5d889"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","yandex-market","yandex-market-banner","minor","0.59","1","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","","false","false","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_yandex-market-banner.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_yandex-market-banner.svg","cebafcc38fba3587e81ffa240829c5f19395aeec06a442252850dd60ffbb9d41","1e312c9891a625568f086a26a449e7bbb727b65605fec86557fd0aa1c12145b6"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","yandex-market","yandex-market-stretch","minor","0.92","1","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","","false","false","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_yandex-market-stretch.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_yandex-market-stretch.svg","c58f5c523739797b1d21fdf5132029b69faf1b0f0d5ccd2d6635565e15134a2d","90838d41796a1f70600ccfb399688c1503b872fe9d569dec9b3a0fc7f1efb9a2"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","yandex-market","yandex-market-vertical","minor","0.65","2","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | title: Title sits on image without scrim","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""} | {""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","title: Title sits on image without scrim","false","false","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_yandex-market-vertical.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_yandex-market-vertical.svg","b086b09972de91bcbcc5a94bad3c6fc5285b949ae0cacaf733bba8133ebe90cd","cb592444b786f08c08fab9fd34497690edaabdeec53cab27a3f362f3c8b865d9"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","avito","avito-listing","minor","0.86","1","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","","false","false","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_avito-listing.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_avito-listing.svg","67352e4c3cd44fc7eaac50e7f2425324e16a5cd14b1ee711a6e7330f673e2f70","697366a1a7b1a0e740ee0589e5bcfe52be6be77a79c2add03e4ca09ce1dc6d1f"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","avito","avito-fullscreen","minor","0.66","3","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | image: Image below fold (safe area) | image: outside canvas (12.0%)","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""} | {""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (12.0%)"",""severity"":""warning"",""reason"":""image""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5)) | image: Image below fold (safe area) | image: outside canvas (12.0%)","","false","true","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_avito-fullscreen.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_avito-fullscreen.svg","65acfc8ca7d9d0443915c9df5f609a8236b03556808152211c75cb16da3e197f","32c52b4d6eaf41dc15fc5eb653989eb6ef7f5a542634cad6874cf5c3aed25359"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","avito","avito-skyscraper","minor","0.58","1","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","","false","false","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_avito-skyscraper.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_avito-skyscraper.svg","3b1f1e1f2431b7b611024f3a62760fb4e4a2f2f748e280dcde89823e4e216029","9cbc8473ed5b754194fccce013ff51049aee0e407f3c62e3b08da6d24e1db302"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","yandex-rsy","yandex-rsy-240x400","minor","0.68","1","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","","false","false","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_yandex-rsy-240x400.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_yandex-rsy-240x400.svg","928d83b3ddce2362dcb9d3cad2bd7b6750fa588b9dd2f28975494f2f86270320","4ae9e6d3efb13a5c2a0fdb38aedc06be0fc0cfd87dc8208a23dba2f878fa5981"
