projectId,projectName,projectFile,group,formatKey,status,generationMs,issueCount,issues,issueDetails,criticalIssues,warningIssues,infoIssues,hasTextOverflow,hasSafeZoneViolation,hasOverlap,hasContrastWarning,deterministicMatch,previewPath,previewFile,sceneHash,outputHash
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","yandex-rsy","yandex-rsy-300x250","minor","0.61","1","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","","false","false","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_yandex-rsy-300x250.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_yandex-rsy-300x250.svg","d9dcb8f6b04fa648e2a0de8e347b73806caa2b591d050b874f4a0e4de850a7ed","7aa55ea040c4540e7bc2e29801b6dc9a2da460f03d361df74976134851c53161"
"31d94236-8f6e-495e-bc3f-063a96b392b6","novyy-proekt","novyy-proekt (3).json","yandex-rsy","yandex-rsy-728x90","minor","0.58","1","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","{""message"":""WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))"",""severity"":""warning"",""reason"":""WCAG AA contrast""}","","WCAG AA contrast: fail (min ratio 1.18 (thresholds: fail < 3.0, warn < 4.5, pass >= 4.5))","","false","false","false","true","true","experiment/results/previews/31d94236-8f6e-495e-bc3f-063a96b392b6_yandex-rsy-728x90.svg","31d94236-8f6e-495e-bc3f-063a96b392b6_yandex-rsy-728x90.svg","00e1d0a1fff4b31279979d67330ceeba2593b62852f1eec9b7820f45d53ce889","24202e26ee371b742ea30e8fc1619df968bb7a1931b06411663e920de0ceadeb"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","vk","vk-square","minor","0.45","2","image: Image below fold (safe area) | image: outside canvas (6.0%)","{""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (6.0%)"",""severity"":""warning"",""reason"":""image""}","","image: Image below fold (safe area) | image: outside canvas (6.0%)","","false","true","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_vk-square.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_vk-square.svg","e87e0fb5cddda1a8de4eb3e4785a31f761fa4dd40d10f573ce32bee29a4c6e08","652709dae5f27277a0c1d0fa9dd7fe223598c874adbc942798547e1595a05617"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","vk","vk-vertical","minor","0.32","2","image: Image below fold (safe area) | image: outside canvas (6.0%)","{""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (6.0%)"",""severity"":""warning"",""reason"":""image""}","","image: Image below fold (safe area) | image: outside canvas (6.0%)","","false","true","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_vk-vertical.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_vk-vertical.svg","53d9de936224689b6f92e251d412f75246f2f98aace9c424a25686a3e2c739a1","4735516bed2e963c521182d6537b907d8aeedbd3ea4e3b17b915ea0ec7a0f863"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","vk","vk-landscape","ready","0.34","0","","","","","","false","false","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_vk-landscape.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_vk-landscape.svg","8491b61e9a01d504dc0b65ea7c061949dd0ec4d779aabe8c69848308743a878d","cab5b923235c936c02430c4d1af44a44956731837adb8a8443eda3c5e55c2047"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","vk","vk-stories","minor","0.42","2","image: Image below fold (safe area) | image: outside canvas (12.0%)","{""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (12.0%)"",""severity"":""warning"",""reason"":""image""}","","image: Image below fold (safe area) | image: outside canvas (12.0%)","","false","true","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_vk-stories.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_vk-stories.svg","c807914f066c51b14a014b5a455fde0177eab43a10f3359cab2f789625801ced","52d5724e8aa96d29894f94c273bc347a205ed66d64bf7d2b34379ffb2685a0ae"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","telegram","telegram-story","minor","0.43","2","image: Image below fold (safe area) | image: outside canvas (12.0%)","{""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (12.0%)"",""severity"":""warning"",""reason"":""image""}","","image: Image below fold (safe area) | image: outside canvas (12.0%)","","false","true","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_telegram-story.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_telegram-story.svg","c807914f066c51b14a014b5a455fde0177eab43a10f3359cab2f789625801ced","16791926a31b08e3bc26062e593d731952158da9188ffeb9f011874ac1558ee4"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","instagram","instagram-story","minor","0.45","2","image: Image below fold (safe area) | image: outside canvas (14.0%)","{""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (14.0%)"",""severity"":""warning"",""reason"":""image""}","","image: Image below fold (safe area) | image: outside canvas (14.0%)","","false","true","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_instagram-story.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_instagram-story.svg","22451b0a6c40274ed782b510e0116c420a2e201c77afbc5efa89c77c511a3c8a","16b6c259860fd073f97e0299ed004226ac274722321173a6c970c949542d212d"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","wildberries","wb-card","ready","0.31","1","title: Title sits on image without scrim","{""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","","title: Title sits on image without scrim","false","false","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_wb-card.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_wb-card.svg","6dc389bf6c5c04218ae7f129db4d201abe46ba156f6405e7571f5ac934dc5426","35a6c1ce200922743d1a659d52d916e3cd9e2464d2f71ab10b007f7b998067ea"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","wildberries","wb-infographic","ready","0.26","1","title: Title sits on image without scrim","{""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","","title: Title sits on image without scrim","false","false","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_wb-infographic.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_wb-infographic.svg","955a825f9dcee5ad3a5f607e59da43cf7e532d234ee63e31c9ff2025c14f372d","a6cfa4f7654e2bc9cd2f595a3710fa4a39ee67d2ebcccd4efafc11a7a8ded417"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","ozon","ozon-card","ready","0.29","1","title: Title sits on image without scrim","{""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","","title: Title sits on image without scrim","false","false","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_ozon-card.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_ozon-card.svg","6dc389bf6c5c04218ae7f129db4d201abe46ba156f6405e7571f5ac934dc5426","be9bb3af28a11dd8e8ddb2629466bfaf1be32bf6a3b26239349f4eedd383379d"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","ozon","ozon-fresh-square","ready","0.27","0","","","","","","false","false","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_ozon-fresh-square.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_ozon-fresh-square.svg","d1cd5d56c5afcdcf97248626ef46ae2ac7340e1a3c8830befd23b0716d52e360","888c8e1f6db3f3fd19634f7d8001daebfa4afe46d4a2b838663aa9f4c7a23cc9"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","yandex-market","yandex-market-card","ready","0.24","0","","","","","","false","false","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_yandex-market-card.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_yandex-market-card.svg","d1cd5d56c5afcdcf97248626ef46ae2ac7340e1a3c8830befd23b0716d52e360","146286f4224f98d69df498caa0da3e5292dbf217c920c78c49e243e0de141613"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","yandex-market","yandex-market-banner","ready","0.26","0","","","","","","false","false","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_yandex-market-banner.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_yandex-market-banner.svg","c0e34c6fd70444b61736192b81d023fa8d75d6e15a2ce8f276a4f63c4c749aea","aa35d3dd6c658b280bad41f15b32c652a9cc6942d7177f9655d40367ffcff5b4"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","yandex-market","yandex-market-stretch","ready","0.27","0","","","","","","false","false","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_yandex-market-stretch.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_yandex-market-stretch.svg","970e5b16bad768d01b8bb3aeeff20b9e9c81f3455da3a8b3019fd37430ed5240","a5b044de2a95f9bad83eab792a2efd30c0e51548389204f6704f31c0e190de72"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","yandex-market","yandex-market-vertical","ready","0.26","1","title: Title sits on image without scrim","{""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","","title: Title sits on image without scrim","false","false","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_yandex-market-vertical.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_yandex-market-vertical.svg","fea28a937e29063d71ec0b613e1645fada178a30af9a7c084b14495c5a3bbba8","e419e91b1fe017e63edd503fc5163ae1bda31da6087f4e34dca784e1c8d14525"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","avito","avito-listing","ready","0.3","0","","","","","","false","false","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_avito-listing.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_avito-listing.svg","731fab719608aa7671c0e7ee2f293707b3aa7142f532e1956b4fec7761049ad1","a4ac0b78ec7bd12037a78a2c3e3ae9b1945e8400e53ea4744db092dfc30b4e79"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","avito","avito-fullscreen","minor","0.43","2","image: Image below fold (safe area) | image: outside canvas (12.0%)","{""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (12.0%)"",""severity"":""warning"",""reason"":""image""}","","image: Image below fold (safe area) | image: outside canvas (12.0%)","","false","true","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_avito-fullscreen.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_avito-fullscreen.svg","c807914f066c51b14a014b5a455fde0177eab43a10f3359cab2f789625801ced","870c63212c607c3fc81c130735a4a3c62f619453008b07fdd04282e8115698c8"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","avito","avito-skyscraper","ready","0.29","0","","","","","","false","false","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_avito-skyscraper.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_avito-skyscraper.svg","b4fada1dfe3b11eb0fc5af5ab0e4e79d45a7615c0c2e6db02078ce2ec770191e","65d54fce4b416733258e310a8f4c65335244c24f9847cabbdeccbed1e3738fcc"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","yandex-rsy","yandex-rsy-240x400","ready","0.28","0","","","","","","false","false","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_yandex-rsy-240x400.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_yandex-rsy-240x400.svg","9d8321f8f20cf115d233112fc7b0a6b581eb3e04db054b218751e6cd8eeeb446","4b01105aaed51913f2d3971978d1b94867077683cc18958584809cb40a78d46e"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","yandex-rsy","yandex-rsy-300x250","ready","0.29","0","","","","","","false","false","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_yandex-rsy-300x250.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_yandex-rsy-300x250.svg","c9d921fbe6922c8a6c12ffee39fbdbcd03032629b227c9454b9c5cc26c8fbd5d","48808c65768e4fa12cabf37a71b47f5c6ff922c2f3b6c2d5d9ee509152171e4f"
"8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5","novyy-proekt","novyy-proekt (4).json","yandex-rsy","yandex-rsy-728x90","ready","0.26","0","","","","","","false","false","false","false","true","experiment/results/previews/8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_yandex-rsy-728x90.svg","8cd94f5c-fcdd-4a64-80c5-f90e04d9e3e5_yandex-rsy-728x90.svg","65be8ee499c01c381182f45bbb3a46b183b8b24075a0895883ac1e9a50fb0594","cb4d6913dc457226e91cd1bc5fd4fe2bdc70bea8c679faae203fbab4412dd7e0"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","vk","vk-square","minor","0.53","2","image: Image below fold (safe area) | image: outside canvas (6.0%)","{""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (6.0%)"",""severity"":""warning"",""reason"":""image""}","","image: Image below fold (safe area) | image: outside canvas (6.0%)","","false","true","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_vk-square.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_vk-square.svg","8934bc660f1a644752bcfe2cc6a55c7cd84997276ab69e8ef60a1ad6fa83a4f6","0110b96f38bbc0966b92b704af5959b65f150350ad13fdbc7876ffd7f8ad274d"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","vk","vk-vertical","minor","0.66","2","image: Image below fold (safe area) | image: outside canvas (6.0%)","{""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (6.0%)"",""severity"":""warning"",""reason"":""image""}","","image: Image below fold (safe area) | image: outside canvas (6.0%)","","false","true","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_vk-vertical.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_vk-vertical.svg","30354a843af370f37fc26c58544ebf8b5f5e45887e57c14817f8cde890638e47","fa405010868f431af3727dbf6e09ef4448c4063469e8d01c3a8b139edbae5899"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","vk","vk-landscape","ready","0.66","0","","","","","","false","false","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_vk-landscape.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_vk-landscape.svg","725131b9cd7491e11da7dd19cd19784fde24322bc678e9aac18a2f0d3f4b32ad","64e918f5c78291c7706997dbd7a14ef40a8d3aeb09e0d9ff315f7fb99f2a269a"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","vk","vk-stories","minor","0.63","2","image: Image below fold (safe area) | image: outside canvas (12.0%)","{""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (12.0%)"",""severity"":""warning"",""reason"":""image""}","","image: Image below fold (safe area) | image: outside canvas (12.0%)","","false","true","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_vk-stories.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_vk-stories.svg","9583dbf730c8c5f7a9406c8a7e2e077b6b10e22c3c54a8f2146ae5b304c61e8c","3d4fc3ecaed98fa1d078a949bbf1faaa3063b539875d5ce7fe9b5b9f0255fe0a"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","telegram","telegram-story","minor","0.65","2","image: Image below fold (safe area) | image: outside canvas (12.0%)","{""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (12.0%)"",""severity"":""warning"",""reason"":""image""}","","image: Image below fold (safe area) | image: outside canvas (12.0%)","","false","true","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_telegram-story.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_telegram-story.svg","9583dbf730c8c5f7a9406c8a7e2e077b6b10e22c3c54a8f2146ae5b304c61e8c","3c76ffc13d6fb9ca345466ab449985fe6bf49585085c69e7aee2813d56ef377e"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","instagram","instagram-story","minor","0.72","2","image: Image below fold (safe area) | image: outside canvas (14.0%)","{""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (14.0%)"",""severity"":""warning"",""reason"":""image""}","","image: Image below fold (safe area) | image: outside canvas (14.0%)","","false","true","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_instagram-story.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_instagram-story.svg","a4e5bfe6fc3293e0030ef7fc72cf7c1d2b33c565545cd3fd19d477f495e550c0","dcd1c6ea340f90e6ab9c5413987f27a5a655ff3496c067df1aba2f214da00d01"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","wildberries","wb-card","ready","0.52","1","title: Title sits on image without scrim","{""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","","title: Title sits on image without scrim","false","false","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_wb-card.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_wb-card.svg","3839522e390dd07905c0ff56d564af9f1c159ab41e2242cbffce0d31ab3becf1","30927cac494e17976cb9ef8f5f7cc16f4a0794385d71878d069117d4f440afe0"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","wildberries","wb-infographic","ready","0.6","1","title: Title sits on image without scrim","{""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","","title: Title sits on image without scrim","false","false","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_wb-infographic.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_wb-infographic.svg","956826a1c2d001af640cfab3f3e71605fc89f71ccc9a130a293c2e464b91d19d","e200236be9baa827988c4da1701cbdd055b9da874983da225e0a4f524a618d2c"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","ozon","ozon-card","ready","0.6","1","title: Title sits on image without scrim","{""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","","title: Title sits on image without scrim","false","false","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_ozon-card.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_ozon-card.svg","3839522e390dd07905c0ff56d564af9f1c159ab41e2242cbffce0d31ab3becf1","502846a06a653c094aba615a5d496c337b602bfc631201c469710a91ae01ec07"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","ozon","ozon-fresh-square","ready","0.57","0","","","","","","false","false","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_ozon-fresh-square.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_ozon-fresh-square.svg","fb91b0204f0341bd281e5b92bb324ffd8d3861f92f697c8037772675049b603b","f0244f08ed1d30de7f74e565b18bd018a56ffeef330cf9fb88a34141f07e11f3"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","yandex-market","yandex-market-card","ready","0.93","0","","","","","","false","false","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_yandex-market-card.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_yandex-market-card.svg","fb91b0204f0341bd281e5b92bb324ffd8d3861f92f697c8037772675049b603b","c186b0c3cc4df0b572f84e8c04b8c9c19d2ce0484ee6660e0d07df9b3e96aae1"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","yandex-market","yandex-market-banner","ready","0.78","0","","","","","","false","false","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_yandex-market-banner.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_yandex-market-banner.svg","1b3238ea5ce50971f7f9cccd4e0ea70848767c9a26c187b54a4c796ac421887d","30b260b4a8521e4226888d4e5e99f0182289486259575427f5a1f9a849059d7c"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","yandex-market","yandex-market-stretch","ready","0.52","0","","","","","","false","false","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_yandex-market-stretch.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_yandex-market-stretch.svg","caef703e7891d0cfade6a24ae36f1bc83ea6c3e202f89c8d5a052c9be09e6d88","0bcbd162c04b10cc6a140227ff5684e7c619468db10870701aa8cb3212ba3265"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","yandex-market","yandex-market-vertical","ready","0.61","1","title: Title sits on image without scrim","{""message"":""title: Title sits on image without scrim"",""severity"":""info"",""reason"":""image""}","","","title: Title sits on image without scrim","false","false","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_yandex-market-vertical.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_yandex-market-vertical.svg","65efa263c1a50881fd37e48b38d1127cd36d02a81e3a90f9118a65c0c091aedc","6b3b8359d22c25587b5e9c54114b6cb17fc4d8ee3bd4fcfacb05c304a61f11a3"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","avito","avito-listing","ready","0.63","0","","","","","","false","false","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_avito-listing.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_avito-listing.svg","2b60e21df772cee9acc26a55ddf04ad0478ca249711e4295e1f217f2b9e7e51e","34bcb839f8dc11330c3b7dab155bdedfe5cdbff6307c606a2852175a87821ef9"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","avito","avito-fullscreen","minor","0.65","2","image: Image below fold (safe area) | image: outside canvas (12.0%)","{""message"":""image: Image below fold (safe area)"",""severity"":""warning"",""reason"":""safe zone""} | {""message"":""image: outside canvas (12.0%)"",""severity"":""warning"",""reason"":""image""}","","image: Image below fold (safe area) | image: outside canvas (12.0%)","","false","true","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_avito-fullscreen.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_avito-fullscreen.svg","9583dbf730c8c5f7a9406c8a7e2e077b6b10e22c3c54a8f2146ae5b304c61e8c","5220dfcf894be643e82660594a1b8d3eca5e83f04d593a644458e2d9d015d0ca"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","avito","avito-skyscraper","ready","0.64","0","","","","","","false","false","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_avito-skyscraper.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_avito-skyscraper.svg","47858574f7ecbd865c0cda35eb320a1116a20614704e8978887917018b5224c7","6b27c7c88385b17c1e03d63ced05542105bb3d033807d2cb77b249aa7dea674d"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","yandex-rsy","yandex-rsy-240x400","ready","0.55","0","","","","","","false","false","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_yandex-rsy-240x400.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_yandex-rsy-240x400.svg","d4b1345d94d7bad535b99627285deed2d04b4857ac80942d5073efca9d5b84cc","b423e1920a80225f1bb1714d7f3df0ca55326b667a39fce154e51790cf73a53a"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","yandex-rsy","yandex-rsy-300x250","ready","0.6","0","","","","","","false","false","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_yandex-rsy-300x250.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_yandex-rsy-300x250.svg","9343a1f7695696b1b7e5f9f735d034e5ad25d39b9a1263922d086fa9e404e523","9ccdf7fc87c83d7f715db86fb5600737d5f5113211cdb1da0def0d9e7aca96a8"
"540212db-5d0e-4b6e-971b-8210ae4076c6","novyy-proekt","novyy-proekt.json","yandex-rsy","yandex-rsy-728x90","ready","0.54","0","","","","","","false","false","false","false","true","experiment/results/previews/540212db-5d0e-4b6e-971b-8210ae4076c6_yandex-rsy-728x90.svg","540212db-5d0e-4b6e-971b-8210ae4076c6_yandex-rsy-728x90.svg","9eb8f64690763b2379b67e111a3d4c985d90d981e18dcfbb0bf972e1b1f50a5f","39e6e57be89165f10bc6c711892cfda7efb0ae57efbfcec4949e72ec72e45db0"
